,policy,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths Upstream Gelderland,Expected Number of Deaths Downstream Gelderland,Expected Number of Deaths Overijssel
3728,,17002259.588980544,332493097.00174713,115300000.0,956.2254198454727,0.001865348861787054,0.00010105220735962666,0.0
3729,,75522584.55121012,332493097.00174713,115300000.0,5901.083153440589,6.137953745595173e-05,0.0022156067028945062,0.0047541984146085795
3730,,502755267.73680425,332493097.00174713,115300000.0,36443.9315348187,0.0029867553759531694,0.0,0.057768847953045405
3731,,411880809.28918755,332493097.00174713,115300000.0,27659.439868759102,0.0,0.0,0.046263274206792965
3732,,74174587.52168119,332493097.00174713,115300000.0,5599.784284105825,0.0,0.0010779521924697856,0.00730478802883493
3733,,30305468.07555534,332493097.00174713,115300000.0,1861.9095041166759,0.0,0.00010537739359267262,0.0031329200496111854
3734,,120417241.03487943,332493097.00174713,115300000.0,6153.016227219183,0.0,0.0,0.010756771045663398
3735,,109867480.50731471,332493097.00174713,115300000.0,6072.453660304591,0.01121978755251038,0.0002960204907473252,0.0
3736,,38608665.4683619,332493097.00174713,115300000.0,2346.041281287504,0.0006177925106315933,0.00028839735133231553,0.0031871887833474864
3737,,166196134.48633978,332493097.00174713,115300000.0,13266.697650314676,0.0,0.0,0.023066273603928475
3738,,190949915.2720362,332493097.00174713,115300000.0,12041.215743187639,0.023496257391457973,0.0,0.0
3739,,61216190.06591187,332493097.00174713,115300000.0,5917.393933322096,0.0,0.0033552678580935236,0.0015257006275844862
3740,,74606058.36742707,332493097.00174713,115300000.0,6878.118044099678,6.236628834568944e-05,0.004047992205937507,0.0016378806550333674
3741,,682183507.0940382,332493097.00174713,115300000.0,33598.97950503102,0.0,0.0009705696948308316,0.0525696497940582
3742,,100387672.80734168,332493097.00174713,115300000.0,6756.872955237061,0.0,0.00027925278911214847,0.011383758962866135
3743,,3191423.6677991766,332493097.00174713,115300000.0,274.25916262150804,0.0,0.0,0.0004965054970052288
3744,,37909533.80437798,332493097.00174713,115300000.0,2589.863181183767,0.0,0.00011099339000279106,0.004449210777840502
3745,,175950475.49384418,332493097.00174713,115300000.0,12053.461501511372,0.000614606060731509,0.0019881262907406774,0.015524562558450281
3746,,680644841.606378,332493097.00174713,115300000.0,44863.988968891965,0.0,0.00012031888261860657,0.07292052708511206
3747,,330230596.6149794,332493097.00174713,115300000.0,20782.705931440265,0.0,0.0,0.03552102805029822
3748,,953631416.4205616,332493097.00174713,115300000.0,60100.4298951665,0.0,0.0,0.09424493806802973
3749,,83839137.64252055,332493097.00174713,115300000.0,6810.8680535955145,0.0,0.0,0.012071179931263243
3750,,42754047.469718285,332493097.00174713,115300000.0,4355.339918625412,0.0,0.0024372701820421895,0.0017271314848332977
3751,,43098394.45919116,332493097.00174713,115300000.0,2842.768222663346,0.0,0.00012301953373728425,0.004947560695384245
3752,,138747532.776459,332493097.00174713,115300000.0,8733.694244397015,0.0,0.0,0.014913973414030125
3753,,45050716.863313675,332493097.00174713,115300000.0,2418.10068546517,0.0,0.0,0.004311598961008338
3754,,535579070.1859423,332493097.00174713,115300000.0,34479.1224520874,0.0,0.0,0.056542800387155534
3755,,437373866.3721024,332493097.00174713,115300000.0,27809.452760354874,0.0,0.00011672010014497035,0.04636289208437432
3756,,100100305.71823816,332493097.00174713,115300000.0,6881.314446553963,0.0,0.0,0.012211934066389821
3757,,8368303.0348925935,332493097.00174713,115300000.0,517.2310946962709,0.0,0.0,0.000918398721858764
3758,,248269943.7042212,332493097.00174713,115300000.0,15956.643401433064,0.0,0.0002881495612487466,0.026782114672309315
3759,,236544465.52852565,332493097.00174713,115300000.0,16768.991869066936,0.0,0.0,0.029004589479607355
3760,,33866718.360668465,332493097.00174713,115300000.0,2272.7236675299764,0.0007482264976501,0.00010470384141153736,0.0033081667522699134
3761,,220475902.61593452,332493097.00174713,115300000.0,16421.55054568856,0.031194528809153715,0.0,0.0
3762,,28904840.529018924,332493097.00174713,115300000.0,2013.3726856750043,0.0028929295757691475,0.0004823639543974542,0.0
3763,,1169300966.9482691,332493097.00174713,115300000.0,86836.92093301706,0.0,0.0,0.1259845230681658
3764,,114118475.25236216,332493097.00174713,115300000.0,9233.180018010422,0.0018669465434129919,0.003177249546719107,0.006688954496455306
3765,,39278534.76321803,332493097.00174713,115300000.0,2679.809408158565,0.0,0.0,0.004834501317975268
3766,,146051296.27425218,332493097.00174713,115300000.0,6813.82306446756,0.013436285703289983,0.0,0.0
3767,,307791576.1366907,332493097.00174713,115300000.0,15882.829491040657,0.0,0.00011571171437295565,0.027010170909272904
3768,,23642510.85314486,332493097.00174713,115300000.0,1995.3039357456296,0.0,0.00011844016411084356,0.003413074630843888
3769,,332862042.1303155,332493097.00174713,115300000.0,25760.369069226588,0.0,0.0,0.042354934446826385
3770,,78119098.87069535,332493097.00174713,115300000.0,5742.946924642512,0.0006240036275325234,0.0006829518179270089,0.0082628670401624
3771,,0.0,332493097.00174713,115300000.0,0.0,0.0,0.0,0.0
3772,,41112162.15970964,332493097.00174713,115300000.0,3675.8590890532946,0.0,0.0026283176368111856,0.00017154204330206547
3773,,90709388.52252333,332493097.00174713,115300000.0,6593.217340137987,0.0,0.0038568956883145277,0.0015855465476471787
3774,,121662024.78766999,332493097.00174713,115300000.0,6559.47018934982,0.000619643877024267,0.0002864220727739712,0.010554691763343123
3775,,2565247.9664087268,332493097.00174713,115300000.0,197.4550999197903,6.051063553715704e-05,0.0,0.0003041037939553499
3776,,163445880.46195298,332493097.00174713,115300000.0,10173.135222913203,0.0,1.2212425401112578e-05,0.017781348522004012
3777,,116699426.99213178,332493097.00174713,115300000.0,6208.112542476927,0.012433015828272345,0.0,0.0
3778,,117003561.02974066,332493097.00174713,115300000.0,6589.325760962291,0.0,0.00010928302772505161,0.011423946459329735
3779,,32065451.607030697,332493097.00174713,115300000.0,2054.384558416541,0.0,0.00028991300646539207,0.003172454959500367
3780,,393872721.7917639,332493097.00174713,115300000.0,35366.39772691048,0.0018452078033205027,0.0,0.05664277245805679
3781,,105290498.20065814,332493097.00174713,115300000.0,6529.739166700723,0.0,0.0,0.011509475468164406
3782,,117141720.53550476,332493097.00174713,115300000.0,5684.81608967977,0.0,0.0009967388742486106,0.007802600034871851
3783,,103807401.1682421,332493097.00174713,115300000.0,6892.20566602868,0.0,0.0,0.012233695069519417
3784,,6823661.614478231,332493097.00174713,115300000.0,340.887111226545,0.0007388587278613108,0.0,0.0
3785,,0.0,332493097.00174713,115300000.0,0.0,0.0,0.0,0.0
3786,,1215808727.337328,332493097.00174713,115300000.0,78507.90999048753,0.0,0.0,0.11810694889329046
3787,,726003081.4713967,332493097.00174713,115300000.0,44773.18270356809,0.0,0.00029569063236216544,0.07236031219766464
3788,,131185350.25469193,332493097.00174713,115300000.0,7186.540626058537,0.0029711588610286475,8.832725767832126e-05,0.01001081136178401
3789,,107008683.80403301,332493097.00174713,115300000.0,6766.00697092459,0.0006106031512979114,0.0,0.011415125158794674
3790,,125132127.659411,332493097.00174713,115300000.0,6690.108682013779,0.0006069695204657965,0.00011039307643918354,0.011059494811156166
3791,,37135488.42033084,332493097.00174713,115300000.0,2540.020245957564,0.0,1.1639555683287702e-05,0.0045344668472692435
3792,,27330529.831158444,332493097.00174713,115300000.0,1951.7606729275565,0.0,0.00011602267561123214,0.0033274733844295655
3793,,92448653.22533,332493097.00174713,115300000.0,6522.6321097495165,0.0,0.0,0.011495275342189859
3794,,3541163.3754907195,332493097.00174713,115300000.0,284.3872488968532,0.0,0.0,0.0005167417357153423
3795,,1190708822.4351058,332493097.00174713,115300000.0,80107.21848018696,0.002970577703807655,0.0,0.11862980901327075
3796,,33661110.1303856,332493097.00174713,115300000.0,2643.7339538418014,0.0,0.0,0.0047624214121289934
3797,,149686280.6769587,332493097.00174713,115300000.0,1453.9386596679656,0.009709433551765127,0.0,0.0
3798,,41808581.1835783,332493097.00174713,115300000.0,2780.763604449153,0.0007276616474361155,9.356352518880608e-05,0.00419460849008739
3799,,399423599.81792915,332493097.00174713,115300000.0,27068.36705070582,0.0034942957414954142,0.0,0.041620995052085184
3800,,292945390.683179,332493097.00174713,115300000.0,21291.34949398853,0.0,0.0019263178446183602,0.03147299436409014
3801,,84560104.27376771,332493097.00174713,115300000.0,5869.833701556326,0.0,0.00017142585352594925,0.009976045425420077
3802,,68184075.91306609,332493097.00174713,115300000.0,3389.894970648388,0.006998304946966958,0.0,0.0
3803,,99335803.76126036,332493097.00174713,115300000.0,6591.837632131399,0.0,0.00011197001940221855,0.011427409653470184
3804,,999660976.2449069,332493097.00174713,115300000.0,60035.309305209754,0.0,0.00011651373047131382,0.0938951403933731
3805,,183401225.6667294,332493097.00174713,115300000.0,13115.975579353682,0.0,0.0002808760010638166,0.021985741970734073
3806,,26455913.06373152,332493097.00174713,115300000.0,2211.0964287716156,0.0,0.0004163865772244535,0.0031441244212412314
3807,,348601273.17747283,332493097.00174713,115300000.0,19243.411255794075,0.0,0.00010762436783570405,0.032188766623413724
3808,,219108435.12171257,332493097.00174713,115300000.0,15353.315931745621,6.18251087638193e-05,0.0,0.026088445062684103
3809,,25259826.016154148,332493097.00174713,115300000.0,1851.009883835888,0.0,0.00011464664057187092,0.0031441244212412314
3810,,612473589.4883382,332493097.00174713,115300000.0,27532.498915792006,0.03831443118606361,9.22097439167007e-05,0.03541779628175887
3811,,142097153.6230631,332493097.00174713,115300000.0,9882.840781500614,0.0,0.00011473027103669852,0.01701465537929834
3812,,707529635.4472721,332493097.00174713,115300000.0,46322.83929352637,0.003910016954416276,0.00013924395295056389,0.07206689282940534
3813,,261887735.71064258,332493097.00174713,115300000.0,21375.113567437464,0.0,0.0008296187385104086,0.03382905628766737
3814,,5273100.510883881,332493097.00174713,115300000.0,278.6827583853346,0.0,0.00024000854891465277,0.0
3815,,139172699.62085456,332493097.00174713,115300000.0,9684.09908278678,0.0018613450815843735,0.0,0.01551141066751073
3816,,1089136164.0017061,332493097.00174713,115300000.0,77929.50427725355,0.0,1.1952057043866355e-05,0.11687015869526156
3817,,35982506.06799552,332493097.00174713,115300000.0,2519.544792987116,0.0,0.0,0.00451428751635228
3818,,44737599.1000131,332493097.00174713,115300000.0,2620.593791770415,0.0,0.0,0.004716186631861847
3819,,44390788.996635474,332493097.00174713,115300000.0,2828.634004152464,0.0,0.0002974597796675933,0.004541779816008161
3820,,636544141.3262811,332493097.00174713,115300000.0,41747.30295800126,0.0,0.0004828696280934047,0.06550564271525927
3821,,133271690.24591774,332493097.00174713,115300000.0,7146.208353457312,6.297373891630571e-05,1.4839772808318612e-05,0.012658381391946014
3822,,35444479.46396533,332493097.00174713,115300000.0,2621.8291807739442,0.0,0.0,0.004718654978407841
3823,,32832686.70260199,332493097.00174713,115300000.0,2647.16996949619,0.0,0.0,0.0047692866807595696
3824,,36982649.15249853,332493097.00174713,115300000.0,2001.944788519409,0.0,0.00019449103311504267,0.0032860985424390185
3825,,19807143.48615469,332493097.00174713,115300000.0,2048.0611498258513,6.137953745595173e-05,0.001366568472486952,0.00031040749945579883
3826,,452620707.869392,332493097.00174713,115300000.0,27505.371840882704,0.0,0.00011571171437295565,0.045738610197607936
3827,,31238705.87994425,332493097.00174713,115300000.0,2180.6491810113107,0.0,0.001885513647435135,0.0003171005219335917
3828,,27073899.400392644,332493097.00174713,115300000.0,1834.1723436100606,0.0,0.00011524762178950215,0.0031101345485133945
3829,,85999029.65431215,332493097.00174713,115300000.0,7148.515299694341,0.0,0.001851766999761567,0.008315332729923172
3830,,82403104.2315051,332493097.00174713,115300000.0,7132.2743733859625,0.0,0.0,0.012713359987139287
3831,,146027680.58261466,332493097.00174713,115300000.0,10107.325744746202,0.0,0.0,0.017670922022611488
3832,,364117638.70401263,332493097.00174713,115300000.0,27893.787343663782,0.0,0.00011733871928449092,0.04653197595368956
3833,,10051111.911575181,332493097.00174713,115300000.0,552.8547211594741,0.0,0.00043231213424355954,0.0
3834,,28499969.933058515,332493097.00174713,115300000.0,2463.8884616382356,0.0,0.0,0.004403084395023542
3835,,225109951.3047532,332493097.00174713,115300000.0,18799.727133805256,0.0,0.0,0.03149144760963093
3836,,50018554.98785523,332493097.00174713,115300000.0,2756.341289553491,0.0,0.00011810917156440743,0.004777719732835516
3837,,201975617.15958065,332493097.00174713,115300000.0,10954.939843715656,0.0,0.0018718758882913438,0.01479780174605001
3838,,128074286.02981931,332493097.00174713,115300000.0,7176.74665366613,0.0,0.0,0.012802217018494093
3839,,208528993.54173505,332493097.00174713,115300000.0,16692.5587461205,0.0,0.0,0.02885096641220632
3840,,41410555.56754924,332493097.00174713,115300000.0,2044.4628868009888,0.0,0.00011651373047131382,0.003491220257833253
3841,,20465628.843480874,332493097.00174713,115300000.0,1456.5647389538635,0.0,0.0010102397187265303,0.00032900153606831776
3842,,434575383.2513617,332493097.00174713,115300000.0,27639.783473252617,0.000615069267773501,0.0,0.04564640610792259
3843,,452189509.2696124,332493097.00174713,115300000.0,41663.504079600585,0.0,0.0013988584051430042,0.06323655307344858
3844,,20505915.090330906,332493097.00174713,115300000.0,1710.9268799969082,0.0,9.645542501574634e-05,0.0028576080468696724
3845,,196211141.52768582,332493097.00174713,115300000.0,11336.219179211883,0.0,0.0020038009522049946,0.015248495279515262
3846,,31401064.589993864,332493097.00174713,115300000.0,2436.706839771575,0.0,0.0006434424885709729,0.0029353895966823616
3847,,37016102.41856402,332493097.00174713,115300000.0,2814.5854392825336,0.0007406842722310816,0.0,0.0044220596208006035
3848,,79074978.7900307,332493097.00174713,115300000.0,6859.384937635838,0.0,0.0,0.012168118209652603
3849,,48601495.81055217,332493097.00174713,115300000.0,2717.208083980506,0.0,0.00027405840972478,0.004332695248093263
3850,,440090927.01047057,332493097.00174713,115300000.0,34159.03091828853,6.121106312932655e-05,0.0,0.05582218772434967
3851,,122987279.59206861,332493097.00174713,115300000.0,8070.196441707843,0.0,0.0027060844801322583,0.007770594696527237
3852,,8612160.6017774,332493097.00174713,115300000.0,774.2126780973715,0.0,0.0005992006455438133,0.0
3853,,209808492.6825495,332493097.00174713,115300000.0,10218.381721434718,0.0,0.0014592027928764513,0.014399914939059323
3854,,2117774235.0655928,332493097.00174713,115300000.0,20993.916331239976,0.13723125767577304,0.00019495220350462716,0.00014107549656494539
3855,,44683342.357378654,332493097.00174713,115300000.0,2744.2284975652224,6.266355666639932e-05,0.0,0.004906372970680699
3856,,43102327.10395636,332493097.00174713,115300000.0,2698.4606720409715,0.0,0.0,0.0048717671367991535
3857,,148704705.58931047,332493097.00174713,115300000.0,8829.514188207684,0.0,0.00011422374620653209,0.015305855412773206
3858,,3400251.4440611005,332493097.00174713,115300000.0,205.27081463519335,6.152749351996029e-05,0.0,0.0003193715943629238
3859,,45315889.38841463,332493097.00174713,115300000.0,2842.768222663346,0.0,0.00012301953373728425,0.004947560695384245
3860,,563445475.907891,332493097.00174713,115300000.0,36305.51350841069,0.0,0.0010478602383285015,0.05768718501028179
3861,,192178802.3183632,332493097.00174713,115300000.0,9837.11135616423,0.0,0.0,0.01713102507450164
3862,,1626833.7301332043,332493097.00174713,115300000.0,101.78829148810223,0.0,0.00010719528689505102,0.0
3863,,29432805.70355487,332493097.00174713,115300000.0,1796.132048492038,0.0,0.00010928302772505161,0.003037581964609138
3864,,106970571.84063621,332493097.00174713,115300000.0,6627.937436653003,0.0,0.0,0.011705678736743568
3865,,122318520.44813532,332493097.00174713,115300000.0,10067.612439796687,0.0,0.00036731747603960024,0.01680033816945281
3866,,59476412.62354241,332493097.00174713,115300000.0,3343.532928839519,0.0,0.0012086515741531276,0.003289732872803296
3867,,46003876.30221149,332493097.00174713,115300000.0,2466.5738468705567,0.0,0.0,0.0044084498801815995
3868,,34894956.15497485,332493097.00174713,115300000.0,2584.8967232523855,0.0,2.59734311627076e-05,0.004598551197133904
3869,,79561439.95909971,332493097.00174713,115300000.0,6334.989170740574,0.0,0.00010426573835760412,0.010918678562381337
3870,,251304300.6415322,332493097.00174713,115300000.0,15832.542903495185,0.0,0.00029119390041341703,0.026534393179181423
3871,,119122573.38381451,332493097.00174713,115300000.0,9211.219299279728,0.0,0.0,0.01588043598886201
3872,,416712108.8442761,332493097.00174713,115300000.0,27165.144363991025,0.00013588552138098025,9.849210396346103e-05,0.04493521891710227
3873,,123508523.33054611,332493097.00174713,115300000.0,6685.565015612985,0.0,0.00011457544192628895,0.011613171567762978
3874,,26999262.751346912,332493097.00174713,115300000.0,1928.8026115519338,0.0,0.0011954849431125769,0.0007477918053796235
3875,,50800563.90085514,332493097.00174713,115300000.0,2564.34501601051,0.0,0.0,0.004603799787745013
3876,,100134995.79277289,332493097.00174713,115300000.0,6368.635400268521,0.0,0.00010796775002424656,0.01098376156068703
3877,,33535671.488335796,332493097.00174713,115300000.0,2021.6579233377142,0.0007292957287612361,0.0,0.0030149465317565647
3878,,525915567.83383423,332493097.00174713,115300000.0,41458.6555161283,6.062854747540047e-05,0.0,0.06599764130754314
3879,,40977165.340795785,332493097.00174713,115300000.0,2777.391946854498,0.0007461977355590625,0.0,0.004384206116119858
3880,,274598123.47863656,332493097.00174713,115300000.0,16724.95367041882,0.008022034772118904,0.0,0.021285643868586154
3881,,41212453.48660979,332493097.00174713,115300000.0,2668.052456236601,0.0,0.0,0.004811010553863656
3882,,6058627.103418475,332493097.00174713,115300000.0,467.68893769746757,0.0006177763630800744,0.0,0.00033126449064808217
3883,,73384753.74892956,332493097.00174713,115300000.0,6839.796579985787,0.0,0.00011469929486915444,0.011921259438580536
3884,,403242551.4063693,332493097.00174713,115300000.0,20864.783133125617,0.000621260984708452,0.00010415902148829757,0.03492118037114303
3885,,47977205.05703992,332493097.00174713,115300000.0,2662.5257620705975,0.0,0.00011457544192628895,0.004592319137257512
3886,,35536472.81348457,332493097.00174713,115300000.0,2431.9116002931924,0.0007453904962381535,0.00029417820779191315,0.003240956461582835
3887,,109693469.26821461,332493097.00174713,115300000.0,6791.567607368734,0.0,0.00011524762178950215,0.01182457896851387
3888,,29436230.257901825,332493097.00174713,115300000.0,2367.8353887595313,0.001844249730013053,0.0,0.002680925191277587
3889,,48323662.77023163,332493097.00174713,115300000.0,2600.156136575877,0.0006248426637009498,0.0004360954159219394,0.00333877033410544
3890,,117481853.15661657,332493097.00174713,115300000.0,5909.986605077996,0.0,0.0009848038794202886,0.008342541035732565
3891,,43215532.49053125,332493097.00174713,115300000.0,2650.25956785043,0.0,1.2104376412262809e-05,0.00475445941796966
3892,,117343738.3348284,332493097.00174713,115300000.0,6611.363902945605,0.0,1.1741218636449357e-05,0.011651774156520533
3893,,517098926.81214434,332493097.00174713,115300000.0,34043.59515390401,0.0,0.0,0.05564039734179991
3894,,28079320.241377153,332493097.00174713,115300000.0,2077.7003240529757,0.0,0.00029275599881342873,0.0032173946820025327
3895,,391205225.7308574,332493097.00174713,115300000.0,35220.98314622955,0.0,0.0,0.05807764238935769
3896,,9387937.832678065,332493097.00174713,115300000.0,588.1853513196503,0.0,0.0,0.0010601675847509216
3897,,185685982.56868342,332493097.00174713,115300000.0,10980.834345849435,0.0006237312419095306,0.0002910792531547945,0.018258919245027046
3898,,0.0,332493097.00174713,115300000.0,0.0,0.0,0.0,0.0
3899,,113513832.3471181,332493097.00174713,115300000.0,6298.767151300222,0.001867036806588539,0.003202826104926634,0.0014890841732080565
3900,,35560769.29496565,332493097.00174713,115300000.0,2107.7971823839953,0.0,0.0002848384654376504,0.0032649552525589893
3901,,1332495175.3083084,332493097.00174713,115300000.0,84065.61416462345,0.014605834565127925,0.0,0.11459891578247208
3902,,39762109.00878988,332493097.00174713,115300000.0,2319.6338789886454,0.0018484066368071438,0.0011037939913602066,0.0
3903,,38465908.358297475,332493097.00174713,115300000.0,1922.9260299343744,0.0,0.00027008412206732855,0.002921276351261072
3904,,171418151.0880308,332493097.00174713,115300000.0,8942.747630274182,0.0,0.0018376231098862904,0.011256951109087133
3905,,35888468.854442954,332493097.00174713,115300000.0,2499.9124340135495,0.0018420883876864788,0.0,0.0029284018529065884
3906,,495518589.8157934,332493097.00174713,115300000.0,28176.764342665425,6.241632086899361e-05,0.00011814933363665354,0.04704959180012776
3907,,7533609.166375242,332493097.00174713,115300000.0,646.2875903842875,0.0,0.00042229269383118364,0.00032641403144520063
3908,,47317302.649990775,332493097.00174713,115300000.0,2640.2429127454834,0.0018724244586561245,0.0002773101577826231,0.0026714579924216166
3909,,272335934.2893518,332493097.00174713,115300000.0,16279.80922305768,0.0,0.00011659392375927465,0.027810193784187254
3910,,178623861.7713161,332493097.00174713,115300000.0,13711.08229634408,0.0,0.002394693230858953,0.01767600915763342
3911,,26457971.841433473,332493097.00174713,115300000.0,2110.192412120241,0.0,0.0003000124938809502,0.0032781138397108694
3912,,175416338.15667874,332493097.00174713,115300000.0,9791.011805844586,0.0,0.0,0.017038916705819182
3913,,126315064.38209489,332493097.00174713,115300000.0,6804.015943754828,0.00013699132137462693,0.00028551915902573716,0.011348333835102255
3914,,99637418.93334343,332493097.00174713,115300000.0,6630.4326603525615,0.0,0.0,0.011710664273107166
3915,,106849613.28108533,332493097.00174713,115300000.0,7516.522860683193,0.0006234000460651407,0.00029342026087850784,0.012322558056029536
3916,,33612970.151517004,332493097.00174713,115300000.0,2640.1347313795945,0.0,0.0,0.00475523005110225
3917,,9869278.80309004,332493097.00174713,115300000.0,637.8719223511853,0.0,0.00040834312028969414,0.0003176752116744339
3918,,195656248.23396063,332493097.00174713,115300000.0,11692.934672236726,0.0,0.00011197001940221855,0.019977971740289008
3919,,71576511.21826532,332493097.00174713,115300000.0,5269.59600033358,0.0,0.001822202122039,0.004984134207547598
3920,,443396958.64054954,332493097.00174713,115300000.0,31377.922030029076,0.0007439546453183666,0.0014420678944285887,0.04775352859740106
3921,,701258545.5410509,332493097.00174713,115300000.0,41350.60701725582,0.023553561148893266,0.00032319363762653647,0.046776463820221534
3922,,0.0,332493097.00174713,115300000.0,0.0,0.0,0.0,0.0
3923,,79858324.1740919,332493097.00174713,115300000.0,6505.313213417572,0.0,0.0,0.011460671636135131
3924,,15813088.824503556,332493097.00174713,115300000.0,1026.7251508784561,0.001829794920288017,0.0001695626724985495,0.0
3925,,81193558.0300209,332493097.00174713,115300000.0,5214.296282614445,0.0,0.0005162146844090751,0.008232006659744943
3926,,308519480.9104606,332493097.00174713,115300000.0,22350.493048952558,0.0,0.00010364616312452467,0.03690849920031297
3927,,41386581.809897244,332493097.00174713,115300000.0,2582.1437017875414,0.0,0.0006782142398950625,0.0031999697984914383
3928,,354875340.3832562,332493097.00174713,115300000.0,23598.21522460004,0.0029526226353174933,0.0,0.03729205349620411
3929,,125040710.29782228,332493097.00174713,115300000.0,9917.819163530854,0.0,0.0024180677440220335,0.011385852042114095
3930,,79010642.63061456,332493097.00174713,115300000.0,5484.450185008218,0.0,0.00028095035797480515,0.009196695340788251
3931,,525856681.327111,332493097.00174713,115300000.0,43649.32128333288,0.0,0.0,0.07061796708945198
3932,,253625892.517025,332493097.00174713,115300000.0,15257.164943659684,0.0,0.0,0.02595084747242524
3933,,346965176.81627345,332493097.00174713,115300000.0,26728.295249117175,0.0,0.0002752992437161255,0.04376188570269213
3934,,271406871.73003864,332493097.00174713,115300000.0,19550.639871818745,0.00013517359331935736,0.0,0.03289194663318331
3935,,34283064.29964791,332493097.00174713,115300000.0,2607.2776578734556,0.0,0.00011278677204500933,0.004482967197603974
3936,,38483587.45180525,332493097.00174713,115300000.0,2429.4832692510145,0.0,0.00010364616312452467,0.00413302020613578
3937,,55855472.830500394,332493097.00174713,115300000.0,3044.8364793821324,0.0006114227720060289,0.0008301455289220477,0.003085740721723502
3938,,188879233.1148873,332493097.00174713,115300000.0,11848.601089588046,6.205443433077993e-05,0.0002811862791872613,0.019861003235901224
3939,,128927623.3301433,332493097.00174713,115300000.0,7455.510938483597,0.00187201088259757,0.0,0.011646166325599946
3940,,92207843.72277172,332493097.00174713,115300000.0,5641.23153274389,0.0,0.0002671740093905983,0.009334945827336972
3941,,41898579.76176435,332493097.00174713,115300000.0,3193.0212093791597,0.0,0.0011462895087022598,0.003069199858496675
3942,,59505569.65199735,332493097.00174713,115300000.0,2966.0641821053387,0.0,0.0009779501114973413,0.00307334612489708
3943,,1182233567.247536,332493097.00174713,115300000.0,80227.30647435626,0.0,0.0014953837018369344,0.11767381429761721
3944,,74762652.36749136,332493097.00174713,115300000.0,5361.117752795297,0.0,0.0002832386373359359,0.008931790762379977
3945,,31869148.20430157,332493097.00174713,115300000.0,3496.4060567840975,0.0,0.002516201642261258,0.0
3946,,127529523.95634708,332493097.00174713,115300000.0,10775.129321605173,0.017400865972678863,0.0,0.003098061643136362
3947,,150511573.98616946,332493097.00174713,115300000.0,12028.956382413675,0.0,0.0,0.0208601840426638
3948,,31144018.243260212,332493097.00174713,115300000.0,1943.577685006336,0.0,0.00018387737960893295,0.003158466191031321
3949,,141046221.94375807,332493097.00174713,115300000.0,11375.587340492168,0.0,0.00027280894731108465,0.018969741736434845
3950,,166132414.29378554,332493097.00174713,115300000.0,9863.473716945005,0.0,0.00011473027103669852,0.016975959367948636
3951,,258176698.71683922,332493097.00174713,115300000.0,14466.02208720011,0.0,0.0003000124938809502,0.024499890042237522
3952,,257800510.5336045,332493097.00174713,115300000.0,16157.353494254276,0.0,0.00011805985476395135,0.027561844709344342
3953,,171382814.62209594,332493097.00174713,115300000.0,10201.941090052347,0.008568318039784415,0.0015260742853588,0.0072895301167766845
3954,,143159640.22216877,332493097.00174713,115300000.0,7188.040562932175,0.0006230641521214491,0.00011790500782125631,0.012044517630136642
3955,,48655379.44632897,332493097.00174713,115300000.0,2601.416701724217,0.0,0.0,0.004677870195627998
3956,,100591939.85126254,332493097.00174713,115300000.0,6577.787867331375,0.0,0.0,0.011605478301201046
3957,,1369176782.3429213,332493097.00174713,115300000.0,82136.57718807537,0.0,0.0,0.1257181190612863
3958,,2171688.1945303883,332493097.00174713,115300000.0,103.21238681219585,0.0,0.00011211011826075915,0.0
3959,,52417072.66824684,332493097.00174713,115300000.0,2338.9727319449416,0.004826594264009038,0.0,0.0
3960,,109748686.87767355,332493097.00174713,115300000.0,6203.605108341062,0.0,0.0,0.010857849240164166
3961,,87301153.93553367,332493097.00174713,115300000.0,6902.774805019962,0.0,0.0,0.01225481254559272
3962,,253753207.91846305,332493097.00174713,115300000.0,15734.258518693843,0.0,0.0002826440655129823,0.02633139055971183
3963,,31481423.49238647,332493097.00174713,115300000.0,2480.7680096839927,0.0,0.0,0.004436810269219962
3964,,139169638.38864625,332493097.00174713,115300000.0,9124.16355025979,0.018025577653223563,0.0,0.0
3965,,225955935.42325154,332493097.00174713,115300000.0,15796.580108574472,0.0,0.0,0.027044480366625136
3966,,47980506.359196655,332493097.00174713,115300000.0,2602.401387408588,6.142438469661449e-05,0.00011046506043181544,0.004418153028284146
3967,,753152806.2421743,332493097.00174713,115300000.0,42580.30003188885,0.00018815693831418376,0.0,0.06834183817729847
3968,,341559749.6428331,332493097.00174713,115300000.0,19388.227581462004,0.0,0.00011018013289775906,0.03248046427601138
3969,,175089589.7605018,332493097.00174713,115300000.0,9521.50824047115,0.0007228571193948286,0.0,0.01582481682569406
3970,,494588203.9587363,332493097.00174713,115300000.0,35879.11916930083,0.0,0.0,0.05943436562842477
3971,,451626903.6281313,332493097.00174713,115300000.0,34970.56670015644,0.0,0.00011519319815219549,0.057360128718477725
3972,,76405529.96453346,332493097.00174713,115300000.0,3542.506972452101,0.007244215535538991,0.0,0.0
3973,,47879078.76769352,332493097.00174713,115300000.0,2561.937736758902,0.0,0.0,0.0045989899671873
3974,,44479206.25824214,332493097.00174713,115300000.0,2453.2931008130663,0.0,0.0,0.004381914526891607
